*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/mlop.ini

trace_0 /home/functionmain/桌面/Pythia/traces/429.mcf-51B.champsimtrace.xz
Heartbeat CPU  0 instructions:   21000001 cycles:   16918953 heartbeat IPC: 1.25025 cumulative IPC: 1.24121 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  0 instructions:   22000000 cycles:   17709682 heartbeat IPC: 1.26465 cumulative IPC: 1.24226 (Simulation time: 0 hr 0 min 37 sec) 
Heartbeat CPU  0 instructions:   23000001 cycles:   18517385 heartbeat IPC: 1.23808 cumulative IPC: 1.24208 (Simulation time: 0 hr 0 min 39 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   19312333 heartbeat IPC: 1.25794 cumulative IPC: 1.24273 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  0 instructions:   25000003 cycles:   20118604 heartbeat IPC: 1.24028 cumulative IPC: 1.24263 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  0 instructions:   26000002 cycles:   20922824 heartbeat IPC: 1.24344 cumulative IPC: 1.24266 (Simulation time: 0 hr 0 min 44 sec) 
Heartbeat CPU  0 instructions:   27000000 cycles:   21736680 heartbeat IPC: 1.22872 cumulative IPC: 1.24214 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   22582538 heartbeat IPC: 1.18223 cumulative IPC: 1.23990 (Simulation time: 0 hr 0 min 47 sec) 
Heartbeat CPU  0 instructions:   29000000 cycles:   23360563 heartbeat IPC: 1.28531 cumulative IPC: 1.24141 (Simulation time: 0 hr 0 min 49 sec) 
Heartbeat CPU  0 instructions:   30000000 cycles:   24181482 heartbeat IPC: 1.21815 cumulative IPC: 1.24062 (Simulation time: 0 hr 0 min 51 sec) 
Heartbeat CPU  0 instructions:   31000002 cycles:   25040572 heartbeat IPC: 1.16402 cumulative IPC: 1.23799 (Simulation time: 0 hr 0 min 52 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   25903505 heartbeat IPC: 1.15884 cumulative IPC: 1.23535 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:   33000002 cycles:   26665375 heartbeat IPC: 1.31256 cumulative IPC: 1.23756 (Simulation time: 0 hr 0 min 56 sec) 
Heartbeat CPU  0 instructions:   34000003 cycles:   27525957 heartbeat IPC: 1.16201 cumulative IPC: 1.23520 (Simulation time: 0 hr 0 min 57 sec) 
Heartbeat CPU  0 instructions:   35000001 cycles:   28383656 heartbeat IPC: 1.16591 cumulative IPC: 1.23310 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   29208140 heartbeat IPC: 1.21288 cumulative IPC: 1.23253 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  0 instructions:   37000003 cycles:   29983672 heartbeat IPC: 1.28944 cumulative IPC: 1.23401 (Simulation time: 0 hr 1 min 3 sec) 
Heartbeat CPU  0 instructions:   38000003 cycles:   30789238 heartbeat IPC: 1.24136 cumulative IPC: 1.23420 (Simulation time: 0 hr 1 min 4 sec) 
Heartbeat CPU  0 instructions:   39000000 cycles:   31509259 heartbeat IPC: 1.38884 cumulative IPC: 1.23773 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   32216280 heartbeat IPC: 1.41439 cumulative IPC: 1.24161 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  0 instructions:   41000003 cycles:   32972197 heartbeat IPC: 1.32290 cumulative IPC: 1.24347 (Simulation time: 0 hr 1 min 10 sec) 
Heartbeat CPU  0 instructions:   42000001 cycles:   33652539 heartbeat IPC: 1.46985 cumulative IPC: 1.24805 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  0 instructions:   43000000 cycles:   34342576 heartbeat IPC: 1.44920 cumulative IPC: 1.25209 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   35091955 heartbeat IPC: 1.33444 cumulative IPC: 1.25385 (Simulation time: 0 hr 1 min 14 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   35949509 heartbeat IPC: 1.16611 cumulative IPC: 1.25176 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  0 instructions:   46000000 cycles:   36903790 heartbeat IPC: 1.04791 cumulative IPC: 1.24648 (Simulation time: 0 hr 1 min 18 sec) 
Heartbeat CPU  0 instructions:   47000001 cycles:   37929893 heartbeat IPC: 0.97456 cumulative IPC: 1.23913 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   38925679 heartbeat IPC: 1.00423 cumulative IPC: 1.23312 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  0 instructions:   49000001 cycles:   39819020 heartbeat IPC: 1.11939 cumulative IPC: 1.23057 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  0 instructions:   50000001 cycles:   40675070 heartbeat IPC: 1.16816 cumulative IPC: 1.22925 (Simulation time: 0 hr 1 min 24 sec) 
Heartbeat CPU  0 instructions:   51000001 cycles:   41664173 heartbeat IPC: 1.01102 cumulative IPC: 1.22407 (Simulation time: 0 hr 1 min 26 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   42607987 heartbeat IPC: 1.05953 cumulative IPC: 1.22043 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   53000002 cycles:   43500908 heartbeat IPC: 1.11992 cumulative IPC: 1.21837 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   54000002 cycles:   44296769 heartbeat IPC: 1.25650 cumulative IPC: 1.21905 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   55000001 cycles:   45184032 heartbeat IPC: 1.12706 cumulative IPC: 1.21724 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   46148534 heartbeat IPC: 1.03680 cumulative IPC: 1.21347 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  0 instructions:   57000001 cycles:   46994103 heartbeat IPC: 1.18264 cumulative IPC: 1.21292 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:   47819101 heartbeat IPC: 1.21212 cumulative IPC: 1.21290 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   59000001 cycles:   48600441 heartbeat IPC: 1.27985 cumulative IPC: 1.21398 (Simulation time: 0 hr 1 min 39 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   49421996 heartbeat IPC: 1.21720 cumulative IPC: 1.21403 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   61000002 cycles:   50285074 heartbeat IPC: 1.15865 cumulative IPC: 1.21308 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   62000000 cycles:   51100784 heartbeat IPC: 1.22592 cumulative IPC: 1.21329 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   63000001 cycles:   51862326 heartbeat IPC: 1.31313 cumulative IPC: 1.21475 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   52652828 heartbeat IPC: 1.26502 cumulative IPC: 1.21551 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   65000000 cycles:   53447520 heartbeat IPC: 1.25835 cumulative IPC: 1.21615 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  0 instructions:   66000002 cycles:   54240866 heartbeat IPC: 1.26049 cumulative IPC: 1.21679 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  0 instructions:   67000003 cycles:   55077471 heartbeat IPC: 1.19531 cumulative IPC: 1.21647 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   55995366 heartbeat IPC: 1.08945 cumulative IPC: 1.21439 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  0 instructions:   69000000 cycles:   56886189 heartbeat IPC: 1.12256 cumulative IPC: 1.21295 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  0 instructions:   70000001 cycles:   57744576 heartbeat IPC: 1.16498 cumulative IPC: 1.21224 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  0 instructions:   71000000 cycles:   58555535 heartbeat IPC: 1.23311 cumulative IPC: 1.21252 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   59484867 heartbeat IPC: 1.07604 cumulative IPC: 1.21039 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  0 instructions:   73000000 cycles:   60399082 heartbeat IPC: 1.09383 cumulative IPC: 1.20863 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   74000000 cycles:   61251317 heartbeat IPC: 1.17339 cumulative IPC: 1.20814 (Simulation time: 0 hr 2 min 3 sec) 
Heartbeat CPU  0 instructions:   75000002 cycles:   62078758 heartbeat IPC: 1.20855 cumulative IPC: 1.20814 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   63003161 heartbeat IPC: 1.08178 cumulative IPC: 1.20629 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   77000003 cycles:   63935750 heartbeat IPC: 1.07229 cumulative IPC: 1.20433 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  0 instructions:   78000000 cycles:   64777686 heartbeat IPC: 1.18774 cumulative IPC: 1.20412 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  0 instructions:   79000002 cycles:   65598331 heartbeat IPC: 1.21856 cumulative IPC: 1.20430 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   66472306 heartbeat IPC: 1.14420 cumulative IPC: 1.20351 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  0 instructions:   81000001 cycles:   67311447 heartbeat IPC: 1.19170 cumulative IPC: 1.20336 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   82000000 cycles:   68335426 heartbeat IPC: 0.97658 cumulative IPC: 1.19996 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  0 instructions:   83000003 cycles:   69102632 heartbeat IPC: 1.30343 cumulative IPC: 1.20111 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   69888260 heartbeat IPC: 1.27286 cumulative IPC: 1.20192 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   85000001 cycles:   70657316 heartbeat IPC: 1.30030 cumulative IPC: 1.20299 (Simulation time: 0 hr 2 min 21 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:   71431741 heartbeat IPC: 1.29128 cumulative IPC: 1.20395 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   87000000 cycles:   72198397 heartbeat IPC: 1.30436 cumulative IPC: 1.20501 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   72960793 heartbeat IPC: 1.31165 cumulative IPC: 1.20613 (Simulation time: 0 hr 2 min 26 sec) 
Heartbeat CPU  0 instructions:   89000002 cycles:   73719169 heartbeat IPC: 1.31861 cumulative IPC: 1.20728 (Simulation time: 0 hr 2 min 28 sec) 
Heartbeat CPU  0 instructions:   90000001 cycles:   74487125 heartbeat IPC: 1.30216 cumulative IPC: 1.20826 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   91000001 cycles:   75255354 heartbeat IPC: 1.30170 cumulative IPC: 1.20922 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   75996291 heartbeat IPC: 1.34964 cumulative IPC: 1.21059 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  0 instructions:   93000000 cycles:   76782015 heartbeat IPC: 1.27271 cumulative IPC: 1.21122 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  0 instructions:   94000001 cycles:   77663177 heartbeat IPC: 1.13487 cumulative IPC: 1.21035 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  0 instructions:   95000003 cycles:   78448719 heartbeat IPC: 1.27301 cumulative IPC: 1.21098 (Simulation time: 0 hr 2 min 38 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   79281232 heartbeat IPC: 1.20118 cumulative IPC: 1.21088 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  0 instructions:   97000001 cycles:   80018019 heartbeat IPC: 1.35725 cumulative IPC: 1.21223 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  0 instructions:   98000000 cycles:   80733349 heartbeat IPC: 1.39795 cumulative IPC: 1.21387 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  0 instructions:   99000003 cycles:   81463258 heartbeat IPC: 1.37004 cumulative IPC: 1.21527 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   82198934 heartbeat IPC: 1.35929 cumulative IPC: 1.21656 (Simulation time: 0 hr 2 min 46 sec) 

Warmup complete CPU  0 instructions:  100000001 cycles:   82198935 (Simulation time: 0 hr 2 min 46 sec) 

Heartbeat CPU  0 instructions:  101000003 cycles:  100615210 heartbeat IPC: 0.05430 cumulative IPC: 0.05430 (Simulation time: 0 hr 2 min 54 sec) 
Heartbeat CPU  0 instructions:  102000002 cycles:  107662822 heartbeat IPC: 0.14189 cumulative IPC: 0.07854 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  0 instructions:  103000002 cycles:  112982234 heartbeat IPC: 0.18799 cumulative IPC: 0.09746 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:  130887722 heartbeat IPC: 0.05585 cumulative IPC: 0.08215 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  0 instructions:  105000001 cycles:  141765628 heartbeat IPC: 0.09193 cumulative IPC: 0.08394 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  0 instructions:  106000002 cycles:  148902492 heartbeat IPC: 0.14012 cumulative IPC: 0.08995 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:  107000000 cycles:  154603390 heartbeat IPC: 0.17541 cumulative IPC: 0.09668 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:  169645957 heartbeat IPC: 0.06648 cumulative IPC: 0.09148 (Simulation time: 0 hr 3 min 27 sec) 
Heartbeat CPU  0 instructions:  109000000 cycles:  183351951 heartbeat IPC: 0.07296 cumulative IPC: 0.08897 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  0 instructions:  110000000 cycles:  189686056 heartbeat IPC: 0.15788 cumulative IPC: 0.09303 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  0 instructions:  111000002 cycles:  195567479 heartbeat IPC: 0.17003 cumulative IPC: 0.09703 (Simulation time: 0 hr 3 min 40 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  206586573 heartbeat IPC: 0.09075 cumulative IPC: 0.09647 (Simulation time: 0 hr 3 min 45 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:  223651463 heartbeat IPC: 0.05860 cumulative IPC: 0.09190 (Simulation time: 0 hr 3 min 52 sec) 
Heartbeat CPU  0 instructions:  114000003 cycles:  231040671 heartbeat IPC: 0.13533 cumulative IPC: 0.09406 (Simulation time: 0 hr 3 min 56 sec) 
Heartbeat CPU  0 instructions:  115000003 cycles:  237211662 heartbeat IPC: 0.16205 cumulative IPC: 0.09677 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  245474899 heartbeat IPC: 0.12102 cumulative IPC: 0.09799 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:  117000002 cycles:  264642960 heartbeat IPC: 0.05217 cumulative IPC: 0.09318 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  0 instructions:  118000001 cycles:  271949264 heartbeat IPC: 0.13687 cumulative IPC: 0.09486 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:  119000000 cycles:  285560594 heartbeat IPC: 0.07347 cumulative IPC: 0.09343 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  291600529 heartbeat IPC: 0.16556 cumulative IPC: 0.09551 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:  121000002 cycles:  307265312 heartbeat IPC: 0.06384 cumulative IPC: 0.09331 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:  324571953 heartbeat IPC: 0.05778 cumulative IPC: 0.09077 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  0 instructions:  123000000 cycles:  331425017 heartbeat IPC: 0.14592 cumulative IPC: 0.09229 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  337288279 heartbeat IPC: 0.17055 cumulative IPC: 0.09408 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  0 instructions:  125000000 cycles:  346903774 heartbeat IPC: 0.10400 cumulative IPC: 0.09444 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  0 instructions:  126000000 cycles:  364711618 heartbeat IPC: 0.05616 cumulative IPC: 0.09203 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:  127000001 cycles:  371706170 heartbeat IPC: 0.14297 cumulative IPC: 0.09326 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  377747618 heartbeat IPC: 0.16552 cumulative IPC: 0.09474 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:  129000001 cycles:  386306732 heartbeat IPC: 0.11683 cumulative IPC: 0.09536 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  0 instructions:  130000003 cycles:  405062942 heartbeat IPC: 0.05332 cumulative IPC: 0.09292 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  0 instructions:  131000002 cycles:  413823296 heartbeat IPC: 0.11415 cumulative IPC: 0.09348 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  419690108 heartbeat IPC: 0.17045 cumulative IPC: 0.09482 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  0 instructions:  133000000 cycles:  425448677 heartbeat IPC: 0.17365 cumulative IPC: 0.09614 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  0 instructions:  134000001 cycles:  441942292 heartbeat IPC: 0.06063 cumulative IPC: 0.09451 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  0 instructions:  135000000 cycles:  454095714 heartbeat IPC: 0.08228 cumulative IPC: 0.09411 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:  460117803 heartbeat IPC: 0.16606 cumulative IPC: 0.09526 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  0 instructions:  137000002 cycles:  465565470 heartbeat IPC: 0.18357 cumulative IPC: 0.09651 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:  138000001 cycles:  479727071 heartbeat IPC: 0.07061 cumulative IPC: 0.09559 (Simulation time: 0 hr 5 min 54 sec) 
Heartbeat CPU  0 instructions:  139000000 cycles:  493695846 heartbeat IPC: 0.07159 cumulative IPC: 0.09478 (Simulation time: 0 hr 6 min 0 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  499958792 heartbeat IPC: 0.15967 cumulative IPC: 0.09575 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  0 instructions:  141000000 cycles:  505592933 heartbeat IPC: 0.17749 cumulative IPC: 0.09684 (Simulation time: 0 hr 6 min 8 sec) 
Heartbeat CPU  0 instructions:  142000001 cycles:  518271376 heartbeat IPC: 0.07887 cumulative IPC: 0.09631 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  0 instructions:  143000003 cycles:  533818001 heartbeat IPC: 0.06432 cumulative IPC: 0.09521 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  540273796 heartbeat IPC: 0.15490 cumulative IPC: 0.09605 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  0 instructions:  145000002 cycles:  545915287 heartbeat IPC: 0.17726 cumulative IPC: 0.09704 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  146000000 cycles:  556992040 heartbeat IPC: 0.09028 cumulative IPC: 0.09688 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:  147000003 cycles:  573917144 heartbeat IPC: 0.05908 cumulative IPC: 0.09558 (Simulation time: 0 hr 6 min 40 sec) 
