*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/429.mcf-51B.champsimtrace.xz
Heartbeat CPU  0 instructions:    2000000 cycles:    1627817 heartbeat IPC: 1.29368 cumulative IPC: 1.22864 (Simulation time: 0 hr 0 min 4 sec) 
Heartbeat CPU  0 instructions:    3000002 cycles:    2418980 heartbeat IPC: 1.26396 cumulative IPC: 1.24019 (Simulation time: 0 hr 0 min 6 sec) 
Heartbeat CPU  0 instructions:    4000000 cycles:    3238640 heartbeat IPC: 1.22002 cumulative IPC: 1.23509 (Simulation time: 0 hr 0 min 8 sec) 
Heartbeat CPU  0 instructions:    5000002 cycles:    4020074 heartbeat IPC: 1.27970 cumulative IPC: 1.24376 (Simulation time: 0 hr 0 min 11 sec) 
Heartbeat CPU  0 instructions:    6000001 cycles:    4787592 heartbeat IPC: 1.30290 cumulative IPC: 1.25324 (Simulation time: 0 hr 0 min 14 sec) 
Heartbeat CPU  0 instructions:    7000000 cycles:    5565417 heartbeat IPC: 1.28563 cumulative IPC: 1.25777 (Simulation time: 0 hr 0 min 16 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    6414207 heartbeat IPC: 1.17815 cumulative IPC: 1.24723 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  0 instructions:    9000001 cycles:    7205821 heartbeat IPC: 1.26324 cumulative IPC: 1.24899 (Simulation time: 0 hr 0 min 20 sec) 
Heartbeat CPU  0 instructions:   10000000 cycles:    8006913 heartbeat IPC: 1.24829 cumulative IPC: 1.24892 (Simulation time: 0 hr 0 min 23 sec) 
Heartbeat CPU  0 instructions:   11000002 cycles:    8855004 heartbeat IPC: 1.17912 cumulative IPC: 1.24224 (Simulation time: 0 hr 0 min 25 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    9706505 heartbeat IPC: 1.17439 cumulative IPC: 1.23628 (Simulation time: 0 hr 0 min 27 sec) 
Heartbeat CPU  0 instructions:   13000000 cycles:   10515738 heartbeat IPC: 1.23574 cumulative IPC: 1.23624 (Simulation time: 0 hr 0 min 29 sec) 
Heartbeat CPU  0 instructions:   14000002 cycles:   11285509 heartbeat IPC: 1.29909 cumulative IPC: 1.24053 (Simulation time: 0 hr 0 min 32 sec) 
Heartbeat CPU  0 instructions:   15000001 cycles:   12060081 heartbeat IPC: 1.29103 cumulative IPC: 1.24377 (Simulation time: 0 hr 0 min 34 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:   12852306 heartbeat IPC: 1.26227 cumulative IPC: 1.24491 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  0 instructions:   17000000 cycles:   13655264 heartbeat IPC: 1.24540 cumulative IPC: 1.24494 (Simulation time: 0 hr 0 min 39 sec) 
Heartbeat CPU  0 instructions:   18000002 cycles:   14430063 heartbeat IPC: 1.29066 cumulative IPC: 1.24740 (Simulation time: 0 hr 0 min 41 sec) 
Heartbeat CPU  0 instructions:   19000000 cycles:   15253761 heartbeat IPC: 1.21403 cumulative IPC: 1.24559 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:   16096698 heartbeat IPC: 1.18633 cumulative IPC: 1.24249 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  0 instructions:   21000001 cycles:   16891813 heartbeat IPC: 1.25768 cumulative IPC: 1.24321 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  0 instructions:   22000000 cycles:   17682121 heartbeat IPC: 1.26533 cumulative IPC: 1.24419 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  0 instructions:   23000001 cycles:   18490415 heartbeat IPC: 1.23717 cumulative IPC: 1.24389 (Simulation time: 0 hr 0 min 52 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   19285985 heartbeat IPC: 1.25696 cumulative IPC: 1.24443 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:   25000003 cycles:   20087679 heartbeat IPC: 1.24736 cumulative IPC: 1.24454 (Simulation time: 0 hr 0 min 57 sec) 
Heartbeat CPU  0 instructions:   26000002 cycles:   20891541 heartbeat IPC: 1.24399 cumulative IPC: 1.24452 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  0 instructions:   27000000 cycles:   21705847 heartbeat IPC: 1.22804 cumulative IPC: 1.24390 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   22552298 heartbeat IPC: 1.18140 cumulative IPC: 1.24156 (Simulation time: 0 hr 1 min 3 sec) 
Heartbeat CPU  0 instructions:   29000000 cycles:   23325415 heartbeat IPC: 1.29347 cumulative IPC: 1.24328 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  0 instructions:   30000000 cycles:   24146221 heartbeat IPC: 1.21831 cumulative IPC: 1.24243 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  0 instructions:   31000002 cycles:   25005916 heartbeat IPC: 1.16321 cumulative IPC: 1.23971 (Simulation time: 0 hr 1 min 10 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   25869416 heartbeat IPC: 1.15808 cumulative IPC: 1.23698 (Simulation time: 0 hr 1 min 12 sec) 
Heartbeat CPU  0 instructions:   33000002 cycles:   26625615 heartbeat IPC: 1.32241 cumulative IPC: 1.23941 (Simulation time: 0 hr 1 min 15 sec) 
Heartbeat CPU  0 instructions:   34000003 cycles:   27486984 heartbeat IPC: 1.16094 cumulative IPC: 1.23695 (Simulation time: 0 hr 1 min 17 sec) 
Heartbeat CPU  0 instructions:   35000001 cycles:   28345393 heartbeat IPC: 1.16494 cumulative IPC: 1.23477 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   29169311 heartbeat IPC: 1.21371 cumulative IPC: 1.23417 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  0 instructions:   37000003 cycles:   29940473 heartbeat IPC: 1.29675 cumulative IPC: 1.23579 (Simulation time: 0 hr 1 min 24 sec) 
Heartbeat CPU  0 instructions:   38000003 cycles:   30746442 heartbeat IPC: 1.24074 cumulative IPC: 1.23592 (Simulation time: 0 hr 1 min 26 sec) 
Heartbeat CPU  0 instructions:   39000000 cycles:   31467321 heartbeat IPC: 1.38719 cumulative IPC: 1.23938 (Simulation time: 0 hr 1 min 28 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   32174319 heartbeat IPC: 1.41443 cumulative IPC: 1.24323 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   41000003 cycles:   32925973 heartbeat IPC: 1.33040 cumulative IPC: 1.24522 (Simulation time: 0 hr 1 min 33 sec) 
Heartbeat CPU  0 instructions:   42000001 cycles:   33607193 heartbeat IPC: 1.46795 cumulative IPC: 1.24973 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  0 instructions:   43000000 cycles:   34297904 heartbeat IPC: 1.44778 cumulative IPC: 1.25372 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   35042731 heartbeat IPC: 1.34259 cumulative IPC: 1.25561 (Simulation time: 0 hr 1 min 39 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   35893701 heartbeat IPC: 1.17513 cumulative IPC: 1.25370 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   46000000 cycles:   36847636 heartbeat IPC: 1.04829 cumulative IPC: 1.24838 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   47000001 cycles:   37875958 heartbeat IPC: 0.97246 cumulative IPC: 1.24089 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   38874278 heartbeat IPC: 1.00168 cumulative IPC: 1.23475 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  0 instructions:   49000001 cycles:   39766885 heartbeat IPC: 1.12031 cumulative IPC: 1.23218 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  0 instructions:   50000001 cycles:   40621559 heartbeat IPC: 1.17004 cumulative IPC: 1.23087 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  0 instructions:   51000002 cycles:   41612570 heartbeat IPC: 1.00907 cumulative IPC: 1.22559 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   42558808 heartbeat IPC: 1.05681 cumulative IPC: 1.22184 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  0 instructions:   53000002 cycles:   43455193 heartbeat IPC: 1.11559 cumulative IPC: 1.21965 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   54000002 cycles:   44247374 heartbeat IPC: 1.26234 cumulative IPC: 1.22041 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   55000001 cycles:   45136108 heartbeat IPC: 1.12519 cumulative IPC: 1.21854 (Simulation time: 0 hr 2 min 4 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   46097522 heartbeat IPC: 1.04013 cumulative IPC: 1.21482 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  0 instructions:   57000001 cycles:   46944168 heartbeat IPC: 1.18113 cumulative IPC: 1.21421 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:   47767201 heartbeat IPC: 1.21502 cumulative IPC: 1.21422 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  0 instructions:   59000001 cycles:   48546200 heartbeat IPC: 1.28370 cumulative IPC: 1.21534 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   49368242 heartbeat IPC: 1.21648 cumulative IPC: 1.21536 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  0 instructions:   61000002 cycles:   50231769 heartbeat IPC: 1.15804 cumulative IPC: 1.21437 (Simulation time: 0 hr 2 min 17 sec) 
Heartbeat CPU  0 instructions:   62000000 cycles:   51044808 heartbeat IPC: 1.22995 cumulative IPC: 1.21462 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   63000001 cycles:   51804620 heartbeat IPC: 1.31612 cumulative IPC: 1.21611 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   52595736 heartbeat IPC: 1.26404 cumulative IPC: 1.21683 (Simulation time: 0 hr 2 min 24 sec) 
Heartbeat CPU  0 instructions:   65000000 cycles:   53391119 heartbeat IPC: 1.25726 cumulative IPC: 1.21743 (Simulation time: 0 hr 2 min 26 sec) 
Heartbeat CPU  0 instructions:   66000002 cycles:   54180730 heartbeat IPC: 1.26645 cumulative IPC: 1.21815 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   67000003 cycles:   55014070 heartbeat IPC: 1.19999 cumulative IPC: 1.21787 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   55933060 heartbeat IPC: 1.08815 cumulative IPC: 1.21574 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  0 instructions:   69000000 cycles:   56825175 heartbeat IPC: 1.12093 cumulative IPC: 1.21425 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  0 instructions:   70000001 cycles:   57680948 heartbeat IPC: 1.16854 cumulative IPC: 1.21357 (Simulation time: 0 hr 2 min 38 sec) 
Heartbeat CPU  0 instructions:   71000000 cycles:   58490165 heartbeat IPC: 1.23576 cumulative IPC: 1.21388 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   59420281 heartbeat IPC: 1.07513 cumulative IPC: 1.21171 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:   73000000 cycles:   60335527 heartbeat IPC: 1.09260 cumulative IPC: 1.20990 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  0 instructions:   74000000 cycles:   61185032 heartbeat IPC: 1.17716 cumulative IPC: 1.20945 (Simulation time: 0 hr 2 min 47 sec) 
Heartbeat CPU  0 instructions:   75000002 cycles:   62011130 heartbeat IPC: 1.21051 cumulative IPC: 1.20946 (Simulation time: 0 hr 2 min 49 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   62933366 heartbeat IPC: 1.08432 cumulative IPC: 1.20763 (Simulation time: 0 hr 2 min 51 sec) 
Heartbeat CPU  0 instructions:   77000003 cycles:   63863407 heartbeat IPC: 1.07522 cumulative IPC: 1.20570 (Simulation time: 0 hr 2 min 54 sec) 
Heartbeat CPU  0 instructions:   78000000 cycles:   64703253 heartbeat IPC: 1.19069 cumulative IPC: 1.20550 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  0 instructions:   79000002 cycles:   65521117 heartbeat IPC: 1.22270 cumulative IPC: 1.20572 (Simulation time: 0 hr 2 min 59 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   66396152 heartbeat IPC: 1.14281 cumulative IPC: 1.20489 (Simulation time: 0 hr 3 min 1 sec) 
Heartbeat CPU  0 instructions:   81000001 cycles:   67236297 heartbeat IPC: 1.19027 cumulative IPC: 1.20471 (Simulation time: 0 hr 3 min 3 sec) 
Heartbeat CPU  0 instructions:   82000000 cycles:   68246400 heartbeat IPC: 0.99000 cumulative IPC: 1.20153 (Simulation time: 0 hr 3 min 5 sec) 
Heartbeat CPU  0 instructions:   83000003 cycles:   69007313 heartbeat IPC: 1.31421 cumulative IPC: 1.20277 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   69794254 heartbeat IPC: 1.27074 cumulative IPC: 1.20354 (Simulation time: 0 hr 3 min 10 sec) 
Heartbeat CPU  0 instructions:   85000001 cycles:   70563946 heartbeat IPC: 1.29922 cumulative IPC: 1.20458 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:   71338716 heartbeat IPC: 1.29071 cumulative IPC: 1.20552 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  0 instructions:   87000000 cycles:   72098688 heartbeat IPC: 1.31584 cumulative IPC: 1.20668 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   72861999 heartbeat IPC: 1.31008 cumulative IPC: 1.20776 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  0 instructions:   89000002 cycles:   73621097 heartbeat IPC: 1.31736 cumulative IPC: 1.20889 (Simulation time: 0 hr 3 min 21 sec) 
Heartbeat CPU  0 instructions:   90000001 cycles:   74389748 heartbeat IPC: 1.30098 cumulative IPC: 1.20984 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:   91000001 cycles:   75151390 heartbeat IPC: 1.31295 cumulative IPC: 1.21089 (Simulation time: 0 hr 3 min 26 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   75893344 heartbeat IPC: 1.34779 cumulative IPC: 1.21223 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  0 instructions:   93000000 cycles:   76680057 heartbeat IPC: 1.27111 cumulative IPC: 1.21283 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  0 instructions:   94000001 cycles:   77561614 heartbeat IPC: 1.13436 cumulative IPC: 1.21194 (Simulation time: 0 hr 3 min 32 sec) 
Heartbeat CPU  0 instructions:   95000003 cycles:   78341411 heartbeat IPC: 1.28239 cumulative IPC: 1.21264 (Simulation time: 0 hr 3 min 35 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   79174623 heartbeat IPC: 1.20017 cumulative IPC: 1.21251 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  0 instructions:   97000001 cycles:   79912001 heartbeat IPC: 1.35616 cumulative IPC: 1.21384 (Simulation time: 0 hr 3 min 39 sec) 
Heartbeat CPU  0 instructions:   98000000 cycles:   80628379 heartbeat IPC: 1.39591 cumulative IPC: 1.21545 (Simulation time: 0 hr 3 min 41 sec) 
Heartbeat CPU  0 instructions:   99000000 cycles:   81353897 heartbeat IPC: 1.37833 cumulative IPC: 1.21691 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   82089111 heartbeat IPC: 1.36015 cumulative IPC: 1.21819 (Simulation time: 0 hr 3 min 46 sec) 

Warmup complete CPU  0 instructions:  100000001 cycles:   82089112 (Simulation time: 0 hr 3 min 46 sec) 

Heartbeat CPU  0 instructions:  101000003 cycles:  105997308 heartbeat IPC: 0.04183 cumulative IPC: 0.04183 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  0 instructions:  102000002 cycles:  119549579 heartbeat IPC: 0.07379 cumulative IPC: 0.05339 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:  103000002 cycles:  131719835 heartbeat IPC: 0.08217 cumulative IPC: 0.06045 (Simulation time: 0 hr 4 min 10 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:  176302007 heartbeat IPC: 0.02243 cumulative IPC: 0.04246 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  0 instructions:  105000001 cycles:  194698639 heartbeat IPC: 0.05436 cumulative IPC: 0.04440 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  0 instructions:  106000002 cycles:  207504598 heartbeat IPC: 0.07809 cumulative IPC: 0.04784 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  0 instructions:  107000000 cycles:  219178008 heartbeat IPC: 0.08566 cumulative IPC: 0.05106 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:  254837819 heartbeat IPC: 0.02804 cumulative IPC: 0.04631 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  0 instructions:  109000000 cycles:  282697511 heartbeat IPC: 0.03589 cumulative IPC: 0.04486 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  0 instructions:  110000000 cycles:  293540077 heartbeat IPC: 0.09223 cumulative IPC: 0.04729 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  0 instructions:  111000002 cycles:  304513872 heartbeat IPC: 0.09113 cumulative IPC: 0.04945 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  330068497 heartbeat IPC: 0.03913 cumulative IPC: 0.04839 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:  367030166 heartbeat IPC: 0.02706 cumulative IPC: 0.04562 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:  114000003 cycles:  378349687 heartbeat IPC: 0.08834 cumulative IPC: 0.04726 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:  115000003 cycles:  390260901 heartbeat IPC: 0.08395 cumulative IPC: 0.04867 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  406116542 heartbeat IPC: 0.06307 cumulative IPC: 0.04938 (Simulation time: 0 hr 6 min 27 sec) 
Heartbeat CPU  0 instructions:  117000002 cycles:  452941885 heartbeat IPC: 0.02136 cumulative IPC: 0.04584 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  0 instructions:  118000001 cycles:  463295627 heartbeat IPC: 0.09658 cumulative IPC: 0.04722 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  0 instructions:  119000001 cycles:  481227843 heartbeat IPC: 0.05577 cumulative IPC: 0.04760 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  492616974 heartbeat IPC: 0.08780 cumulative IPC: 0.04872 (Simulation time: 0 hr 7 min 15 sec) 
Heartbeat CPU  0 instructions:  121000002 cycles:  519743632 heartbeat IPC: 0.03686 cumulative IPC: 0.04798 (Simulation time: 0 hr 7 min 30 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:  559346810 heartbeat IPC: 0.02525 cumulative IPC: 0.04610 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  0 instructions:  123000000 cycles:  571801890 heartbeat IPC: 0.08029 cumulative IPC: 0.04697 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  584941688 heartbeat IPC: 0.07610 cumulative IPC: 0.04773 (Simulation time: 0 hr 8 min 5 sec) 
Heartbeat CPU  0 instructions:  125000000 cycles:  606699680 heartbeat IPC: 0.04596 cumulative IPC: 0.04765 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  0 instructions:  126000000 cycles:  648926213 heartbeat IPC: 0.02368 cumulative IPC: 0.04587 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:  127000001 cycles:  660563599 heartbeat IPC: 0.08593 cumulative IPC: 0.04667 (Simulation time: 0 hr 8 min 43 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  673704005 heartbeat IPC: 0.07610 cumulative IPC: 0.04733 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:  129000001 cycles:  691776800 heartbeat IPC: 0.05533 cumulative IPC: 0.04757 (Simulation time: 0 hr 8 min 58 sec) 
Heartbeat CPU  0 instructions:  130000003 cycles:  737674132 heartbeat IPC: 0.02179 cumulative IPC: 0.04576 (Simulation time: 0 hr 9 min 20 sec) 
Heartbeat CPU  0 instructions:  131000002 cycles:  750286058 heartbeat IPC: 0.07929 cumulative IPC: 0.04639 (Simulation time: 0 hr 9 min 27 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  760819759 heartbeat IPC: 0.09493 cumulative IPC: 0.04715 (Simulation time: 0 hr 9 min 32 sec) 
Heartbeat CPU  0 instructions:  133000000 cycles:  771847294 heartbeat IPC: 0.09068 cumulative IPC: 0.04784 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  0 instructions:  134000001 cycles:  812588971 heartbeat IPC: 0.02454 cumulative IPC: 0.04654 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  0 instructions:  135000000 cycles:  834403782 heartbeat IPC: 0.04584 cumulative IPC: 0.04652 (Simulation time: 0 hr 10 min 9 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:  845087320 heartbeat IPC: 0.09360 cumulative IPC: 0.04718 (Simulation time: 0 hr 10 min 14 sec) 
Heartbeat CPU  0 instructions:  137000002 cycles:  856055898 heartbeat IPC: 0.09117 cumulative IPC: 0.04781 (Simulation time: 0 hr 10 min 20 sec) 
Heartbeat CPU  0 instructions:  138000001 cycles:  889756698 heartbeat IPC: 0.02967 cumulative IPC: 0.04705 (Simulation time: 0 hr 10 min 37 sec) 
Heartbeat CPU  0 instructions:  139000000 cycles:  918999782 heartbeat IPC: 0.03420 cumulative IPC: 0.04660 (Simulation time: 0 hr 10 min 51 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  929934967 heartbeat IPC: 0.09145 cumulative IPC: 0.04718 (Simulation time: 0 hr 10 min 57 sec) 
Heartbeat CPU  0 instructions:  141000000 cycles:  940744725 heartbeat IPC: 0.09251 cumulative IPC: 0.04775 (Simulation time: 0 hr 11 min 3 sec) 
Heartbeat CPU  0 instructions:  142000000 cycles:  970670085 heartbeat IPC: 0.03342 cumulative IPC: 0.04727 (Simulation time: 0 hr 11 min 18 sec) 
Heartbeat CPU  0 instructions:  143000003 cycles: 1004003229 heartbeat IPC: 0.03000 cumulative IPC: 0.04664 (Simulation time: 0 hr 11 min 34 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles: 1014784917 heartbeat IPC: 0.09275 cumulative IPC: 0.04718 (Simulation time: 0 hr 11 min 40 sec) 
Heartbeat CPU  0 instructions:  145000002 cycles: 1025818992 heartbeat IPC: 0.09063 cumulative IPC: 0.04768 (Simulation time: 0 hr 11 min 46 sec) 
Heartbeat CPU  0 instructions:  146000000 cycles: 1051483431 heartbeat IPC: 0.03896 cumulative IPC: 0.04745 (Simulation time: 0 hr 11 min 59 sec) 
Heartbeat CPU  0 instructions:  147000003 cycles: 1089014533 heartbeat IPC: 0.02664 cumulative IPC: 0.04668 (Simulation time: 0 hr 12 min 17 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles: 1099514570 heartbeat IPC: 0.09524 cumulative IPC: 0.04718 (Simulation time: 0 hr 12 min 22 sec) 
