*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/mlop.ini

trace_0 /home/functionmain/桌面/Pythia/traces/445.gobmk-36B.champsimtrace.xz
Heartbeat CPU  0 instructions:   21000002 cycles:   22410044 heartbeat IPC: 0.99607 cumulative IPC: 0.93708 (Simulation time: 0 hr 0 min 25 sec) 
Heartbeat CPU  0 instructions:   22000002 cycles:   23402425 heartbeat IPC: 1.00768 cumulative IPC: 0.94007 (Simulation time: 0 hr 0 min 26 sec) 
Heartbeat CPU  0 instructions:   23000000 cycles:   24442868 heartbeat IPC: 0.96113 cumulative IPC: 0.94097 (Simulation time: 0 hr 0 min 27 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   25399386 heartbeat IPC: 1.04546 cumulative IPC: 0.94490 (Simulation time: 0 hr 0 min 28 sec) 
Heartbeat CPU  0 instructions:   25000000 cycles:   26457628 heartbeat IPC: 0.94496 cumulative IPC: 0.94491 (Simulation time: 0 hr 0 min 29 sec) 
Heartbeat CPU  0 instructions:   26000001 cycles:   27519932 heartbeat IPC: 0.94135 cumulative IPC: 0.94477 (Simulation time: 0 hr 0 min 30 sec) 
Heartbeat CPU  0 instructions:   27000001 cycles:   28508464 heartbeat IPC: 1.01160 cumulative IPC: 0.94709 (Simulation time: 0 hr 0 min 32 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   29570441 heartbeat IPC: 0.94164 cumulative IPC: 0.94689 (Simulation time: 0 hr 0 min 33 sec) 
Heartbeat CPU  0 instructions:   29000002 cycles:   30607209 heartbeat IPC: 0.96454 cumulative IPC: 0.94749 (Simulation time: 0 hr 0 min 34 sec) 
Heartbeat CPU  0 instructions:   30000001 cycles:   31604551 heartbeat IPC: 1.00266 cumulative IPC: 0.94923 (Simulation time: 0 hr 0 min 35 sec) 
Heartbeat CPU  0 instructions:   31000002 cycles:   32714333 heartbeat IPC: 0.90108 cumulative IPC: 0.94760 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   33763184 heartbeat IPC: 0.95342 cumulative IPC: 0.94778 (Simulation time: 0 hr 0 min 38 sec) 
Heartbeat CPU  0 instructions:   33000000 cycles:   34830069 heartbeat IPC: 0.93731 cumulative IPC: 0.94746 (Simulation time: 0 hr 0 min 39 sec) 
Heartbeat CPU  0 instructions:   34000000 cycles:   35877020 heartbeat IPC: 0.95515 cumulative IPC: 0.94768 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  0 instructions:   35000003 cycles:   36873489 heartbeat IPC: 1.00355 cumulative IPC: 0.94919 (Simulation time: 0 hr 0 min 41 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   37969805 heartbeat IPC: 0.91214 cumulative IPC: 0.94812 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  0 instructions:   37000003 cycles:   39031473 heartbeat IPC: 0.94192 cumulative IPC: 0.94795 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  0 instructions:   38000002 cycles:   40054959 heartbeat IPC: 0.97705 cumulative IPC: 0.94870 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  0 instructions:   39000003 cycles:   41107629 heartbeat IPC: 0.94997 cumulative IPC: 0.94873 (Simulation time: 0 hr 0 min 46 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   42183271 heartbeat IPC: 0.92967 cumulative IPC: 0.94824 (Simulation time: 0 hr 0 min 47 sec) 
Heartbeat CPU  0 instructions:   41000003 cycles:   43305636 heartbeat IPC: 0.89098 cumulative IPC: 0.94676 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  0 instructions:   42000001 cycles:   44336358 heartbeat IPC: 0.97019 cumulative IPC: 0.94730 (Simulation time: 0 hr 0 min 49 sec) 
Heartbeat CPU  0 instructions:   43000002 cycles:   45356701 heartbeat IPC: 0.98006 cumulative IPC: 0.94804 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   46440235 heartbeat IPC: 0.92290 cumulative IPC: 0.94745 (Simulation time: 0 hr 0 min 51 sec) 
Heartbeat CPU  0 instructions:   45000001 cycles:   47555012 heartbeat IPC: 0.89704 cumulative IPC: 0.94627 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  0 instructions:   46000002 cycles:   48612288 heartbeat IPC: 0.94583 cumulative IPC: 0.94626 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:   47000003 cycles:   49579997 heartbeat IPC: 1.03337 cumulative IPC: 0.94796 (Simulation time: 0 hr 0 min 55 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   50581695 heartbeat IPC: 0.99830 cumulative IPC: 0.94896 (Simulation time: 0 hr 0 min 56 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:   51638235 heartbeat IPC: 0.94649 cumulative IPC: 0.94891 (Simulation time: 0 hr 0 min 57 sec) 
Heartbeat CPU  0 instructions:   50000001 cycles:   52684097 heartbeat IPC: 0.95615 cumulative IPC: 0.94905 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  0 instructions:   51000001 cycles:   53732991 heartbeat IPC: 0.95339 cumulative IPC: 0.94914 (Simulation time: 0 hr 1 min 0 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   54800673 heartbeat IPC: 0.93661 cumulative IPC: 0.94889 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  0 instructions:   53000000 cycles:   55907903 heartbeat IPC: 0.90315 cumulative IPC: 0.94799 (Simulation time: 0 hr 1 min 2 sec) 
Heartbeat CPU  0 instructions:   54000003 cycles:   57025297 heartbeat IPC: 0.89494 cumulative IPC: 0.94695 (Simulation time: 0 hr 1 min 3 sec) 
Heartbeat CPU  0 instructions:   55000003 cycles:   58113305 heartbeat IPC: 0.91911 cumulative IPC: 0.94643 (Simulation time: 0 hr 1 min 4 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   59174014 heartbeat IPC: 0.94276 cumulative IPC: 0.94636 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:   60280255 heartbeat IPC: 0.90396 cumulative IPC: 0.94558 (Simulation time: 0 hr 1 min 7 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:   61324427 heartbeat IPC: 0.95770 cumulative IPC: 0.94579 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  0 instructions:   59000003 cycles:   62435091 heartbeat IPC: 0.90036 cumulative IPC: 0.94498 (Simulation time: 0 hr 1 min 9 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   63503988 heartbeat IPC: 0.93554 cumulative IPC: 0.94482 (Simulation time: 0 hr 1 min 10 sec) 
Heartbeat CPU  0 instructions:   61000001 cycles:   64644748 heartbeat IPC: 0.87661 cumulative IPC: 0.94362 (Simulation time: 0 hr 1 min 12 sec) 
Heartbeat CPU  0 instructions:   62000001 cycles:   65695371 heartbeat IPC: 0.95182 cumulative IPC: 0.94375 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   63000000 cycles:   66746625 heartbeat IPC: 0.95124 cumulative IPC: 0.94387 (Simulation time: 0 hr 1 min 14 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   67820204 heartbeat IPC: 0.93146 cumulative IPC: 0.94367 (Simulation time: 0 hr 1 min 15 sec) 
Heartbeat CPU  0 instructions:   65000000 cycles:   68901743 heartbeat IPC: 0.92461 cumulative IPC: 0.94337 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  0 instructions:   66000000 cycles:   69992992 heartbeat IPC: 0.91638 cumulative IPC: 0.94295 (Simulation time: 0 hr 1 min 17 sec) 
Heartbeat CPU  0 instructions:   67000000 cycles:   71024349 heartbeat IPC: 0.96960 cumulative IPC: 0.94334 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   72080073 heartbeat IPC: 0.94722 cumulative IPC: 0.94340 (Simulation time: 0 hr 1 min 20 sec) 
Heartbeat CPU  0 instructions:   69000003 cycles:   73168180 heartbeat IPC: 0.91903 cumulative IPC: 0.94303 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  0 instructions:   70000001 cycles:   74349835 heartbeat IPC: 0.84627 cumulative IPC: 0.94150 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  0 instructions:   71000001 cycles:   75368362 heartbeat IPC: 0.98181 cumulative IPC: 0.94204 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   76441008 heartbeat IPC: 0.93227 cumulative IPC: 0.94190 (Simulation time: 0 hr 1 min 24 sec) 
Heartbeat CPU  0 instructions:   73000002 cycles:   77568954 heartbeat IPC: 0.88657 cumulative IPC: 0.94110 (Simulation time: 0 hr 1 min 26 sec) 
Heartbeat CPU  0 instructions:   74000000 cycles:   78645869 heartbeat IPC: 0.92858 cumulative IPC: 0.94093 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   75000001 cycles:   79724241 heartbeat IPC: 0.92732 cumulative IPC: 0.94074 (Simulation time: 0 hr 1 min 28 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   80701089 heartbeat IPC: 1.02370 cumulative IPC: 0.94175 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   77000001 cycles:   81789338 heartbeat IPC: 0.91891 cumulative IPC: 0.94144 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   78000000 cycles:   82839722 heartbeat IPC: 0.95203 cumulative IPC: 0.94158 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  0 instructions:   79000000 cycles:   83952981 heartbeat IPC: 0.89826 cumulative IPC: 0.94100 (Simulation time: 0 hr 1 min 33 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   84956037 heartbeat IPC: 0.99695 cumulative IPC: 0.94166 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  0 instructions:   81000003 cycles:   85973450 heartbeat IPC: 0.98289 cumulative IPC: 0.94215 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  0 instructions:   82000002 cycles:   87069923 heartbeat IPC: 0.91201 cumulative IPC: 0.94177 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  0 instructions:   83000001 cycles:   88163570 heartbeat IPC: 0.91437 cumulative IPC: 0.94143 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   89117129 heartbeat IPC: 1.04870 cumulative IPC: 0.94258 (Simulation time: 0 hr 1 min 39 sec) 
Heartbeat CPU  0 instructions:   85000001 cycles:   90257383 heartbeat IPC: 0.87700 cumulative IPC: 0.94175 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   86000000 cycles:   91420344 heartbeat IPC: 0.85987 cumulative IPC: 0.94071 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  0 instructions:   87000000 cycles:   92518201 heartbeat IPC: 0.91087 cumulative IPC: 0.94036 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   93613525 heartbeat IPC: 0.91297 cumulative IPC: 0.94004 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   89000001 cycles:   94755890 heartbeat IPC: 0.87538 cumulative IPC: 0.93926 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  0 instructions:   90000000 cycles:   95890389 heartbeat IPC: 0.88145 cumulative IPC: 0.93857 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  0 instructions:   91000000 cycles:   97055744 heartbeat IPC: 0.85811 cumulative IPC: 0.93761 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   98091064 heartbeat IPC: 0.96588 cumulative IPC: 0.93790 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  0 instructions:   93000003 cycles:   99055247 heartbeat IPC: 1.03715 cumulative IPC: 0.93887 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   94000003 cycles:  100184263 heartbeat IPC: 0.88573 cumulative IPC: 0.93827 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  0 instructions:   95000000 cycles:  101238168 heartbeat IPC: 0.94885 cumulative IPC: 0.93838 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:  102328249 heartbeat IPC: 0.91736 cumulative IPC: 0.93816 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  0 instructions:   97000000 cycles:  103446078 heartbeat IPC: 0.89459 cumulative IPC: 0.93769 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   98000001 cycles:  104438549 heartbeat IPC: 1.00759 cumulative IPC: 0.93835 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  0 instructions:   99000000 cycles:  105466780 heartbeat IPC: 0.97254 cumulative IPC: 0.93868 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:  106523895 heartbeat IPC: 0.94597 cumulative IPC: 0.93876 (Simulation time: 0 hr 1 min 57 sec) 

Warmup complete CPU  0 instructions:  100000001 cycles:  106523897 (Simulation time: 0 hr 1 min 57 sec) 

Heartbeat CPU  0 instructions:  101000000 cycles:  109306965 heartbeat IPC: 0.35932 cumulative IPC: 0.35932 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:  102000001 cycles:  111984515 heartbeat IPC: 0.37348 cumulative IPC: 0.36626 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  0 instructions:  103000003 cycles:  114628291 heartbeat IPC: 0.37825 cumulative IPC: 0.37017 (Simulation time: 0 hr 2 min 3 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:  117175984 heartbeat IPC: 0.39251 cumulative IPC: 0.37551 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  0 instructions:  105000000 cycles:  119970781 heartbeat IPC: 0.35781 cumulative IPC: 0.37183 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:  106000000 cycles:  122682933 heartbeat IPC: 0.36871 cumulative IPC: 0.37131 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  0 instructions:  107000000 cycles:  125293599 heartbeat IPC: 0.38304 cumulative IPC: 0.37294 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:  127978045 heartbeat IPC: 0.37252 cumulative IPC: 0.37289 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  0 instructions:  109000002 cycles:  130632011 heartbeat IPC: 0.37680 cumulative IPC: 0.37332 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  0 instructions:  110000002 cycles:  133288425 heartbeat IPC: 0.37645 cumulative IPC: 0.37363 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:  135858208 heartbeat IPC: 0.38914 cumulative IPC: 0.37499 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  138611613 heartbeat IPC: 0.36319 cumulative IPC: 0.37397 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:  141216821 heartbeat IPC: 0.38385 cumulative IPC: 0.37472 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  0 instructions:  114000000 cycles:  144036179 heartbeat IPC: 0.35469 cumulative IPC: 0.37321 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:  115000003 cycles:  146768254 heartbeat IPC: 0.36602 cumulative IPC: 0.37272 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  149460129 heartbeat IPC: 0.37149 cumulative IPC: 0.37265 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:  117000001 cycles:  152117116 heartbeat IPC: 0.37637 cumulative IPC: 0.37286 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:  118000000 cycles:  154742849 heartbeat IPC: 0.38085 cumulative IPC: 0.37330 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  0 instructions:  119000001 cycles:  157542532 heartbeat IPC: 0.35718 cumulative IPC: 0.37241 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  160222566 heartbeat IPC: 0.37313 cumulative IPC: 0.37245 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  0 instructions:  121000000 cycles:  162973185 heartbeat IPC: 0.36355 cumulative IPC: 0.37202 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  0 instructions:  122000001 cycles:  165659433 heartbeat IPC: 0.37227 cumulative IPC: 0.37203 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:  123000000 cycles:  168278805 heartbeat IPC: 0.38177 cumulative IPC: 0.37244 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  170981320 heartbeat IPC: 0.37003 cumulative IPC: 0.37234 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:  125000001 cycles:  173752092 heartbeat IPC: 0.36091 cumulative IPC: 0.37187 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  0 instructions:  126000000 cycles:  176517555 heartbeat IPC: 0.36160 cumulative IPC: 0.37146 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  0 instructions:  127000000 cycles:  179091889 heartbeat IPC: 0.38845 cumulative IPC: 0.37206 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  181804708 heartbeat IPC: 0.36862 cumulative IPC: 0.37194 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:  129000001 cycles:  184603936 heartbeat IPC: 0.35724 cumulative IPC: 0.37141 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  0 instructions:  130000000 cycles:  187328481 heartbeat IPC: 0.36703 cumulative IPC: 0.37127 (Simulation time: 0 hr 2 min 54 sec) 
Heartbeat CPU  0 instructions:  131000001 cycles:  189931797 heartbeat IPC: 0.38413 cumulative IPC: 0.37167 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  192548676 heartbeat IPC: 0.38213 cumulative IPC: 0.37199 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  0 instructions:  133000000 cycles:  195203513 heartbeat IPC: 0.37667 cumulative IPC: 0.37213 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  0 instructions:  134000001 cycles:  197905731 heartbeat IPC: 0.37007 cumulative IPC: 0.37207 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  0 instructions:  135000002 cycles:  200650334 heartbeat IPC: 0.36435 cumulative IPC: 0.37184 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:  203160369 heartbeat IPC: 0.39840 cumulative IPC: 0.37253 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  0 instructions:  137000002 cycles:  205864445 heartbeat IPC: 0.36981 cumulative IPC: 0.37246 (Simulation time: 0 hr 3 min 7 sec) 
Heartbeat CPU  0 instructions:  138000000 cycles:  208610757 heartbeat IPC: 0.36412 cumulative IPC: 0.37223 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  0 instructions:  139000000 cycles:  211283982 heartbeat IPC: 0.37408 cumulative IPC: 0.37228 (Simulation time: 0 hr 3 min 11 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  214095739 heartbeat IPC: 0.35565 cumulative IPC: 0.37184 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  0 instructions:  141000000 cycles:  216433731 heartbeat IPC: 0.42772 cumulative IPC: 0.37303 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  0 instructions:  142000000 cycles:  218867035 heartbeat IPC: 0.41096 cumulative IPC: 0.37385 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:  143000000 cycles:  221710891 heartbeat IPC: 0.35164 cumulative IPC: 0.37331 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  224512851 heartbeat IPC: 0.35689 cumulative IPC: 0.37292 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  0 instructions:  145000003 cycles:  227228219 heartbeat IPC: 0.36828 cumulative IPC: 0.37281 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  0 instructions:  146000000 cycles:  229971248 heartbeat IPC: 0.36456 cumulative IPC: 0.37263 (Simulation time: 0 hr 3 min 24 sec) 
Heartbeat CPU  0 instructions:  147000000 cycles:  232647127 heartbeat IPC: 0.37371 cumulative IPC: 0.37265 (Simulation time: 0 hr 3 min 26 sec) 
