*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/bingo.ini

trace_0 /home/functionmain/桌面/Pythia/traces/429.mcf-184B.champsimtrace.xz
Heartbeat CPU  0 instructions:    2000002 cycles:    2229678 heartbeat IPC: 0.89862 cumulative IPC: 0.89699 (Simulation time: 0 hr 0 min 5 sec) 
Heartbeat CPU  0 instructions:    3000000 cycles:    3308829 heartbeat IPC: 0.92665 cumulative IPC: 0.90667 (Simulation time: 0 hr 0 min 7 sec) 
Heartbeat CPU  0 instructions:    4000000 cycles:    4326908 heartbeat IPC: 0.98224 cumulative IPC: 0.92445 (Simulation time: 0 hr 0 min 10 sec) 
Heartbeat CPU  0 instructions:    5000003 cycles:    5282458 heartbeat IPC: 1.04652 cumulative IPC: 0.94653 (Simulation time: 0 hr 0 min 12 sec) 
Heartbeat CPU  0 instructions:    6000003 cycles:    6456371 heartbeat IPC: 0.85185 cumulative IPC: 0.92932 (Simulation time: 0 hr 0 min 15 sec) 
Heartbeat CPU  0 instructions:    7000001 cycles:    7621074 heartbeat IPC: 0.85859 cumulative IPC: 0.91851 (Simulation time: 0 hr 0 min 18 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    8763276 heartbeat IPC: 0.87550 cumulative IPC: 0.91290 (Simulation time: 0 hr 0 min 21 sec) 
Heartbeat CPU  0 instructions:    9000001 cycles:    9919548 heartbeat IPC: 0.86485 cumulative IPC: 0.90730 (Simulation time: 0 hr 0 min 23 sec) 
Heartbeat CPU  0 instructions:   10000001 cycles:   11041760 heartbeat IPC: 0.89110 cumulative IPC: 0.90565 (Simulation time: 0 hr 0 min 26 sec) 
Heartbeat CPU  0 instructions:   11000000 cycles:   12165504 heartbeat IPC: 0.88988 cumulative IPC: 0.90420 (Simulation time: 0 hr 0 min 29 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:   13328872 heartbeat IPC: 0.85957 cumulative IPC: 0.90030 (Simulation time: 0 hr 0 min 32 sec) 
Heartbeat CPU  0 instructions:   13000000 cycles:   14484456 heartbeat IPC: 0.86536 cumulative IPC: 0.89751 (Simulation time: 0 hr 0 min 34 sec) 
Heartbeat CPU  0 instructions:   14000001 cycles:   15669762 heartbeat IPC: 0.84366 cumulative IPC: 0.89344 (Simulation time: 0 hr 0 min 37 sec) 
Heartbeat CPU  0 instructions:   15000003 cycles:   16856921 heartbeat IPC: 0.84235 cumulative IPC: 0.88984 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:   18039772 heartbeat IPC: 0.84541 cumulative IPC: 0.88693 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  0 instructions:   17000000 cycles:   19235099 heartbeat IPC: 0.83659 cumulative IPC: 0.88380 (Simulation time: 0 hr 0 min 46 sec) 
Heartbeat CPU  0 instructions:   18000000 cycles:   20451455 heartbeat IPC: 0.82213 cumulative IPC: 0.88013 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  0 instructions:   19000000 cycles:   21396846 heartbeat IPC: 1.05776 cumulative IPC: 0.88798 (Simulation time: 0 hr 0 min 51 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:   22518967 heartbeat IPC: 0.89117 cumulative IPC: 0.88814 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:   21000000 cycles:   23732096 heartbeat IPC: 0.82431 cumulative IPC: 0.88488 (Simulation time: 0 hr 0 min 57 sec) 
Heartbeat CPU  0 instructions:   22000001 cycles:   24871800 heartbeat IPC: 0.87742 cumulative IPC: 0.88454 (Simulation time: 0 hr 1 min 0 sec) 
Heartbeat CPU  0 instructions:   23000001 cycles:   26032200 heartbeat IPC: 0.86177 cumulative IPC: 0.88352 (Simulation time: 0 hr 1 min 2 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   27210701 heartbeat IPC: 0.84853 cumulative IPC: 0.88201 (Simulation time: 0 hr 1 min 5 sec) 
Heartbeat CPU  0 instructions:   25000002 cycles:   28387911 heartbeat IPC: 0.84947 cumulative IPC: 0.88066 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  0 instructions:   26000000 cycles:   29525140 heartbeat IPC: 0.87933 cumulative IPC: 0.88061 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  0 instructions:   27000000 cycles:   30726991 heartbeat IPC: 0.83205 cumulative IPC: 0.87871 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   31921931 heartbeat IPC: 0.83686 cumulative IPC: 0.87714 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  0 instructions:   29000000 cycles:   33082998 heartbeat IPC: 0.86128 cumulative IPC: 0.87658 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  0 instructions:   30000000 cycles:   34270346 heartbeat IPC: 0.84221 cumulative IPC: 0.87539 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  0 instructions:   31000002 cycles:   35420116 heartbeat IPC: 0.86974 cumulative IPC: 0.87521 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   36566403 heartbeat IPC: 0.87238 cumulative IPC: 0.87512 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   33000000 cycles:   37731385 heartbeat IPC: 0.85838 cumulative IPC: 0.87460 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   34000002 cycles:   38684486 heartbeat IPC: 1.04921 cumulative IPC: 0.87891 (Simulation time: 0 hr 1 min 33 sec) 
Heartbeat CPU  0 instructions:   35000003 cycles:   39751854 heartbeat IPC: 0.93688 cumulative IPC: 0.88046 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   40927901 heartbeat IPC: 0.85030 cumulative IPC: 0.87960 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  0 instructions:   37000002 cycles:   42132033 heartbeat IPC: 0.83048 cumulative IPC: 0.87819 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  0 instructions:   38000003 cycles:   43301089 heartbeat IPC: 0.85539 cumulative IPC: 0.87758 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  0 instructions:   39000001 cycles:   44429730 heartbeat IPC: 0.88602 cumulative IPC: 0.87779 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   45549112 heartbeat IPC: 0.89335 cumulative IPC: 0.87817 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   41000000 cycles:   46712994 heartbeat IPC: 0.85919 cumulative IPC: 0.87770 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   42000000 cycles:   47886314 heartbeat IPC: 0.85228 cumulative IPC: 0.87708 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  0 instructions:   43000000 cycles:   49031095 heartbeat IPC: 0.87353 cumulative IPC: 0.87699 (Simulation time: 0 hr 1 min 58 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   50171520 heartbeat IPC: 0.87687 cumulative IPC: 0.87699 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  0 instructions:   45000003 cycles:   51320918 heartbeat IPC: 0.87002 cumulative IPC: 0.87684 (Simulation time: 0 hr 2 min 3 sec) 
Heartbeat CPU  0 instructions:   46000003 cycles:   52422955 heartbeat IPC: 0.90741 cumulative IPC: 0.87748 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  0 instructions:   47000000 cycles:   53490993 heartbeat IPC: 0.93629 cumulative IPC: 0.87865 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   54369005 heartbeat IPC: 1.13894 cumulative IPC: 0.88286 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  0 instructions:   49000002 cycles:   55526762 heartbeat IPC: 0.86374 cumulative IPC: 0.88246 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  0 instructions:   50000003 cycles:   56694703 heartbeat IPC: 0.85621 cumulative IPC: 0.88192 (Simulation time: 0 hr 2 min 17 sec) 
Heartbeat CPU  0 instructions:   51000001 cycles:   57842266 heartbeat IPC: 0.87141 cumulative IPC: 0.88171 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   58989718 heartbeat IPC: 0.87150 cumulative IPC: 0.88151 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  0 instructions:   53000001 cycles:   60165213 heartbeat IPC: 0.85071 cumulative IPC: 0.88091 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   54000001 cycles:   61335204 heartbeat IPC: 0.85471 cumulative IPC: 0.88041 (Simulation time: 0 hr 2 min 28 sec) 
Heartbeat CPU  0 instructions:   55000002 cycles:   62492888 heartbeat IPC: 0.86379 cumulative IPC: 0.88010 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   63592891 heartbeat IPC: 0.90909 cumulative IPC: 0.88060 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  0 instructions:   57000002 cycles:   64731188 heartbeat IPC: 0.87851 cumulative IPC: 0.88056 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  0 instructions:   58000002 cycles:   65866977 heartbeat IPC: 0.88045 cumulative IPC: 0.88056 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:   59000001 cycles:   66993851 heartbeat IPC: 0.88741 cumulative IPC: 0.88068 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   68139383 heartbeat IPC: 0.87296 cumulative IPC: 0.88055 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  0 instructions:   61000002 cycles:   69169661 heartbeat IPC: 0.97061 cumulative IPC: 0.88189 (Simulation time: 0 hr 2 min 47 sec) 
Heartbeat CPU  0 instructions:   62000000 cycles:   70108379 heartbeat IPC: 1.06528 cumulative IPC: 0.88435 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:   63000001 cycles:   71247378 heartbeat IPC: 0.87796 cumulative IPC: 0.88424 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   72355284 heartbeat IPC: 0.90260 cumulative IPC: 0.88452 (Simulation time: 0 hr 2 min 55 sec) 
Heartbeat CPU  0 instructions:   65000002 cycles:   73455833 heartbeat IPC: 0.90864 cumulative IPC: 0.88489 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  0 instructions:   66000000 cycles:   74576790 heartbeat IPC: 0.89209 cumulative IPC: 0.88499 (Simulation time: 0 hr 3 min 1 sec) 
Heartbeat CPU  0 instructions:   67000002 cycles:   75647097 heartbeat IPC: 0.93431 cumulative IPC: 0.88569 (Simulation time: 0 hr 3 min 3 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   76762546 heartbeat IPC: 0.89650 cumulative IPC: 0.88585 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  0 instructions:   69000002 cycles:   77720181 heartbeat IPC: 1.04424 cumulative IPC: 0.88780 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  0 instructions:   70000001 cycles:   78753085 heartbeat IPC: 0.96814 cumulative IPC: 0.88885 (Simulation time: 0 hr 3 min 11 sec) 
Heartbeat CPU  0 instructions:   71000002 cycles:   79873367 heartbeat IPC: 0.89263 cumulative IPC: 0.88891 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   80963513 heartbeat IPC: 0.91731 cumulative IPC: 0.88929 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:   73000001 cycles:   82132956 heartbeat IPC: 0.85511 cumulative IPC: 0.88880 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  0 instructions:   74000000 cycles:   83253530 heartbeat IPC: 0.89240 cumulative IPC: 0.88885 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  0 instructions:   75000000 cycles:   84388560 heartbeat IPC: 0.88103 cumulative IPC: 0.88875 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   85537239 heartbeat IPC: 0.87057 cumulative IPC: 0.88850 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  0 instructions:   77000000 cycles:   86665480 heartbeat IPC: 0.88634 cumulative IPC: 0.88847 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  0 instructions:   78000002 cycles:   87743492 heartbeat IPC: 0.92764 cumulative IPC: 0.88895 (Simulation time: 0 hr 3 min 34 sec) 
Heartbeat CPU  0 instructions:   79000002 cycles:   88663577 heartbeat IPC: 1.08686 cumulative IPC: 0.89101 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   89767580 heartbeat IPC: 0.90579 cumulative IPC: 0.89119 (Simulation time: 0 hr 3 min 39 sec) 
Heartbeat CPU  0 instructions:   81000003 cycles:   90812102 heartbeat IPC: 0.95738 cumulative IPC: 0.89195 (Simulation time: 0 hr 3 min 41 sec) 
Heartbeat CPU  0 instructions:   82000003 cycles:   91821027 heartbeat IPC: 0.99115 cumulative IPC: 0.89304 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  0 instructions:   83000003 cycles:   92816251 heartbeat IPC: 1.00480 cumulative IPC: 0.89424 (Simulation time: 0 hr 3 min 46 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   93700665 heartbeat IPC: 1.13069 cumulative IPC: 0.89647 (Simulation time: 0 hr 3 min 49 sec) 
Heartbeat CPU  0 instructions:   85000000 cycles:   94685488 heartbeat IPC: 1.01541 cumulative IPC: 0.89771 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  0 instructions:   86000000 cycles:   95625739 heartbeat IPC: 1.06355 cumulative IPC: 0.89934 (Simulation time: 0 hr 3 min 54 sec) 
Heartbeat CPU  0 instructions:   87000002 cycles:   96550160 heartbeat IPC: 1.08176 cumulative IPC: 0.90109 (Simulation time: 0 hr 3 min 56 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   97427994 heartbeat IPC: 1.13917 cumulative IPC: 0.90323 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  0 instructions:   89000001 cycles:   98343184 heartbeat IPC: 1.09267 cumulative IPC: 0.90499 (Simulation time: 0 hr 4 min 1 sec) 
Heartbeat CPU  0 instructions:   90000000 cycles:   99316666 heartbeat IPC: 1.02724 cumulative IPC: 0.90619 (Simulation time: 0 hr 4 min 3 sec) 
Heartbeat CPU  0 instructions:   91000002 cycles:  100340932 heartbeat IPC: 0.97631 cumulative IPC: 0.90691 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:  101322559 heartbeat IPC: 1.01871 cumulative IPC: 0.90799 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  0 instructions:   93000001 cycles:  102215311 heartbeat IPC: 1.12013 cumulative IPC: 0.90984 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:   94000003 cycles:  103250105 heartbeat IPC: 0.96638 cumulative IPC: 0.91041 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  0 instructions:   95000002 cycles:  104290457 heartbeat IPC: 0.96121 cumulative IPC: 0.91092 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:  105267719 heartbeat IPC: 1.02327 cumulative IPC: 0.91196 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:   97000001 cycles:  106206505 heartbeat IPC: 1.06521 cumulative IPC: 0.91332 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  0 instructions:   98000001 cycles:  107078024 heartbeat IPC: 1.14742 cumulative IPC: 0.91522 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:   99000001 cycles:  107999081 heartbeat IPC: 1.08571 cumulative IPC: 0.91667 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:  108916658 heartbeat IPC: 1.08983 cumulative IPC: 0.91813 (Simulation time: 0 hr 4 min 28 sec) 

Warmup complete CPU  0 instructions:  100000002 cycles:  108916659 (Simulation time: 0 hr 4 min 28 sec) 

Heartbeat CPU  0 instructions:  101000000 cycles:  121036019 heartbeat IPC: 0.08251 cumulative IPC: 0.08251 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  0 instructions:  102000000 cycles:  135740938 heartbeat IPC: 0.06800 cumulative IPC: 0.07456 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:  103000001 cycles:  145089707 heartbeat IPC: 0.10697 cumulative IPC: 0.08293 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:  154374854 heartbeat IPC: 0.10770 cumulative IPC: 0.08799 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  0 instructions:  105000003 cycles:  171692290 heartbeat IPC: 0.05775 cumulative IPC: 0.07965 (Simulation time: 0 hr 5 min 4 sec) 
Heartbeat CPU  0 instructions:  106000000 cycles:  181453543 heartbeat IPC: 0.10245 cumulative IPC: 0.08272 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  0 instructions:  107000000 cycles:  190343888 heartbeat IPC: 0.11248 cumulative IPC: 0.08597 (Simulation time: 0 hr 5 min 15 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:  204498622 heartbeat IPC: 0.07065 cumulative IPC: 0.08370 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  0 instructions:  109000002 cycles:  217621238 heartbeat IPC: 0.07620 cumulative IPC: 0.08279 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  0 instructions:  110000001 cycles:  227343107 heartbeat IPC: 0.10286 cumulative IPC: 0.08444 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:  237556052 heartbeat IPC: 0.09791 cumulative IPC: 0.08551 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  254492672 heartbeat IPC: 0.05904 cumulative IPC: 0.08243 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  0 instructions:  113000001 cycles:  263119456 heartbeat IPC: 0.11592 cumulative IPC: 0.08430 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  0 instructions:  114000002 cycles:  271267068 heartbeat IPC: 0.12274 cumulative IPC: 0.08623 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  0 instructions:  115000000 cycles:  285950182 heartbeat IPC: 0.06811 cumulative IPC: 0.08473 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  298495161 heartbeat IPC: 0.07971 cumulative IPC: 0.08440 (Simulation time: 0 hr 6 min 17 sec) 
Heartbeat CPU  0 instructions:  117000000 cycles:  308536993 heartbeat IPC: 0.09958 cumulative IPC: 0.08516 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  0 instructions:  118000001 cycles:  318948299 heartbeat IPC: 0.09605 cumulative IPC: 0.08570 (Simulation time: 0 hr 6 min 28 sec) 
Heartbeat CPU  0 instructions:  119000000 cycles:  336229380 heartbeat IPC: 0.05787 cumulative IPC: 0.08359 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  346464492 heartbeat IPC: 0.09770 cumulative IPC: 0.08419 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:  121000000 cycles:  356355056 heartbeat IPC: 0.10111 cumulative IPC: 0.08487 (Simulation time: 0 hr 6 min 48 sec) 
Heartbeat CPU  0 instructions:  122000001 cycles:  368337045 heartbeat IPC: 0.08346 cumulative IPC: 0.08480 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  0 instructions:  123000000 cycles:  383202796 heartbeat IPC: 0.06727 cumulative IPC: 0.08385 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  392591245 heartbeat IPC: 0.10651 cumulative IPC: 0.08460 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  0 instructions:  125000000 cycles:  402387899 heartbeat IPC: 0.10208 cumulative IPC: 0.08519 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  0 instructions:  126000003 cycles:  415206426 heartbeat IPC: 0.07801 cumulative IPC: 0.08489 (Simulation time: 0 hr 7 min 20 sec) 
Heartbeat CPU  0 instructions:  127000000 cycles:  429534601 heartbeat IPC: 0.06979 cumulative IPC: 0.08421 (Simulation time: 0 hr 7 min 28 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  438938966 heartbeat IPC: 0.10633 cumulative IPC: 0.08484 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:  129000000 cycles:  448698398 heartbeat IPC: 0.10246 cumulative IPC: 0.08535 (Simulation time: 0 hr 7 min 38 sec) 
Heartbeat CPU  0 instructions:  130000003 cycles:  462567973 heartbeat IPC: 0.07210 cumulative IPC: 0.08483 (Simulation time: 0 hr 7 min 46 sec) 
Heartbeat CPU  0 instructions:  131000001 cycles:  475571084 heartbeat IPC: 0.07690 cumulative IPC: 0.08455 (Simulation time: 0 hr 7 min 54 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  485191539 heartbeat IPC: 0.10395 cumulative IPC: 0.08504 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  0 instructions:  133000000 cycles:  495294912 heartbeat IPC: 0.09898 cumulative IPC: 0.08541 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  0 instructions:  134000002 cycles:  509547559 heartbeat IPC: 0.07016 cumulative IPC: 0.08487 (Simulation time: 0 hr 8 min 12 sec) 
Heartbeat CPU  0 instructions:  135000000 cycles:  522071107 heartbeat IPC: 0.07985 cumulative IPC: 0.08471 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:  532021832 heartbeat IPC: 0.10050 cumulative IPC: 0.08509 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  0 instructions:  137000002 cycles:  542363046 heartbeat IPC: 0.09670 cumulative IPC: 0.08536 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  0 instructions:  138000002 cycles:  556488434 heartbeat IPC: 0.07079 cumulative IPC: 0.08490 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:  139000001 cycles:  570280025 heartbeat IPC: 0.07251 cumulative IPC: 0.08453 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  581735171 heartbeat IPC: 0.08730 cumulative IPC: 0.08460 (Simulation time: 0 hr 8 min 50 sec) 
Heartbeat CPU  0 instructions:  141000002 cycles:  592918713 heartbeat IPC: 0.08942 cumulative IPC: 0.08471 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  0 instructions:  142000000 cycles:  607070364 heartbeat IPC: 0.07066 cumulative IPC: 0.08431 (Simulation time: 0 hr 9 min 4 sec) 
Heartbeat CPU  0 instructions:  143000000 cycles:  621272457 heartbeat IPC: 0.07041 cumulative IPC: 0.08393 (Simulation time: 0 hr 9 min 12 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  632751882 heartbeat IPC: 0.08711 cumulative IPC: 0.08400 (Simulation time: 0 hr 9 min 17 sec) 
Heartbeat CPU  0 instructions:  145000002 cycles:  645629951 heartbeat IPC: 0.07765 cumulative IPC: 0.08384 (Simulation time: 0 hr 9 min 24 sec) 
Heartbeat CPU  0 instructions:  146000001 cycles:  661055782 heartbeat IPC: 0.06483 cumulative IPC: 0.08331 (Simulation time: 0 hr 9 min 32 sec) 
Heartbeat CPU  0 instructions:  147000001 cycles:  675985085 heartbeat IPC: 0.06698 cumulative IPC: 0.08288 (Simulation time: 0 hr 9 min 40 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles:  687481064 heartbeat IPC: 0.08699 cumulative IPC: 0.08296 (Simulation time: 0 hr 9 min 46 sec) 
